240	1866
444	1009
1512	27
3036	1885
6285	1028
11746	22
14407	1869
21254	1014
22226	1031
22345	28
22376	27
23402	1889
24903	1
24999	20
26800	1033
27142	21
28931	1029
29644	1046
29750	21
4005	9
5169	15
11131	15
13730	1
21613	30
26608	6
2369	2
2972	27
3652	30
10869	22
15323	65
25548	22
28886	26
28974	288
5699	176
11151	179
13498	1
26169	4
16931	37
17657	13
23187	39
27943	514
3306	41
5022	221
5258	56
9987	68
14215	2
18743	9
18749	5
20400	2
22532	26
25046	220
29401	68
25379	1
4903	15
1853	1
2387	8
3528	7
20237	1
28602	4
1683	33
2196	7
2631	5
14621	32
15830	3
2030	2
25784	8
5571	1
6605	1
12487	1
21932	1
25048	2
25061	2
26745	1
28656	7
29365	66
1273	8
12066	9
19815	11
20373	27
1802	2
2939	2
8599	5
9720	2
12411	2
13018	2
16322	6
18078	3
20843	6
21647	2
21657	4
23889	2
26965	13
28902	2
28904	2
29773	4
104	3
3550	2
4542	256
5070	6
5628	219
8101	9
9525	256
11496	251
13992	250
15765	253
16392	2
16888	251
17018	251
18876	254
21910	2
22991	242
23869	2
25562	278
25709	258
26734	253
26875	252
27212	4
28162	4
29398	253
3508	73
9540	75
16288	12
19327	5
28459	6
29385	123
29746	7
3424	2
10368	8
22932	1
27981	6
28085	4
9756	7
12333	6
17341	1
25301	7
3111	2
7674	18
8352	2
13664	2
22986	10
29542	15
203	28
7925	3
9744	7
12115	2
15047	2
17893	1
8289	3
11395	3
26252	1
334	1
3601	34
3735	1
4039	5
6940	40
10753	1
19523	15
21854	40
25168	2
25316	1
25504	35
25905	38
25995	43
28650	35
28868	49
5174	4
6729	4
8139	5
1162	6
3255	6
5621	7
5876	7
11082	43
14201	6
19541	6
19717	10
22387	6
25539	1
26059	51
26157	5
28880	481
28881	481
28882	480
29226	6
29465	6
29742	7
29770	6
27146	4
22418	1
15924	143
25932	7
26175	6
26833	6
26894	133
1156	2
8326	2
17139	1
20301	2
27531	2
2897	1
6481	1
14856	6
21866	8
23867	5
29200	1
15655	2
18254	2
19661	1
19883	2
26498	1
27873	1
8547	18
13553	13
14717	12
3618	4
7825	2
17303	4
29833	1
1658	14
12414	19
12615	16
26531	13
7487	1
2002	4
3176	20
14804	20
25095	3
29246	1
29689	2
5030	4
7638	2
17745	5
18902	2
22481	4
26624	3
28047	312
27969	2
21056	8
2658	4
8916	9
9388	1
10201	1
21140	1
25926	1
26200	1
21574	17
822	8
18695	2
11041	4
12565	4
23585	2
25843	39
26162	4
27876	14
12675	42
25032	21
28921	3
1069	1
15025	2
18376	24
20741	47
27599	25
28629	1
1593	3
22746	2
25968	1
29341	1
179	3
6401	5
13010	1
1262	1
8095	1
9858	3
899	2
19820	9
21780	9
27388	10
27492	1
813	1
6733	3
7920	1
11067	1
11955	13
29761	9
8310	14
17153	10
25271	2
1313	2
1347	8
1945	2
2085	2
623	2
24347	3
8884	7
15653	7
19016	40
23364	7
25664	20
29170	7
221	105
20660	48
26890	1
27375	1
27382	6
29743	1
29744	4
11571	9
25668	24
27433	96
1190	4
3568	3
4826	1
18031	4
4890	5
65	4
1986	7
3121	4
11780	5
25613	6
27672	2
28255	5
29741	7
588	3
2992	3
5054	6
9168	3
10242	3
11002	6
20232	3
29049	3
28556	2
16904	4
28704	4
28997	14
19630	2
27505	2
7197	1
20758	2
4033	1
7935	3
23633	1
29376	1
2042	1
1140	1
4251	1
8016	13
12633	1
19017	1
21766	1
29534	1
599	2
18860	1
27638	22
27658	2
7877	1
11781	4
14876	5
14897	1
18222	1
21569	5
25472	4
27262	2
28252	21
28694	2
29079	1
29421	70
19169	2
2406	1
11969	1
23409	1
28120	1
8265	11
17057	11
28676	12
29178	18
884	4
24357	3
7389	14
16043	15
19413	8
21294	14
22251	14
15239	8
19244	16
28371	7
11673	5
10644	1
14723	34
18085	4
18130	20
22025	1
26917	2
27851	7
28702	2
138	1
5143	2
16067	1
17622	1
25488	1
29753	32
7377	4
15959	12
1624	1
20204	1
21750	1
23643	1
25877	1
25878	1
25880	1
27646	1
29512	15
7734	7
8356	2
7293	1
29584	1
10788	3
17737	2
18554	1
29426	8
14480	1
14652	12
18028	12
25597	7
26950	17
14767	15
17426	17
22020	15
24780	15
28086	17
28309	18
28686	15
29520	17
2445	2
10155	5
18928	2
29316	1
3727	1
29768	5
26923	1
28169	1
392	1
12118	20
21221	18
24051	1
25888	26
10028	4
3068	11
4641	7
5883	9
11229	12
15379	11
21645	11
25313	9
25620	11
29729	9
25610	2
21005	1
26680	13
5050	1
7385	1
1056	1
4310	1
10789	4
22977	2
4123	1
11332	1
21311	1
29043	3
1457	1
11470	1
25571	5
16468	3
4896	1
10206	2
10680	1
11415	1
28756	1
24578	1
25349	4
20622	20
6967	7
6992	3
26463	3
1967	43
2487	41
3301	64
4001	65
8082	23
9692	71
10096	62
11757	52
12788	48
13535	64
22916	64
23730	65
29405	41
3671	3
4104	1
5407	4
15779	5
9213	15
15351	2
19163	3
21407	2
22072	2
25087	25
14317	20
28819	1
9890	4
29265	1
4889	2
1819	48
2472	32
3137	9
7542	32
12524	15
13670	21
24773	30
25140	1
28689	7
1346	3
17685	2
18251	3
29279	1
1888	1
2557	1
7323	1
10603	4
11007	2
25702	15
28101	1
5811	10
28435	3
3672	1
13380	1
13423	2
23247	4
25903	6
27396	1
28856	3
2446	7
14370	2
6635	10
9924	17
13683	2
26058	17
6473	1
8877	1
29631	1
1905	1
2535	7
17400	1
26789	1
28044	9
28076	2
5783	2
7944	3
12884	16
15371	1
16792	1
25520	9
25755	1
28845	8
24717	2
4546	2
7419	1
8897	1
27635	1
5690	1
6628	1
27693	1
21810	11
28620	7
3665	1
12030	1
27237	2
808	1
27046	3
24318	1
10373	1
18489	1
16279	1
27633	1
29710	13
3922	1
8178	1
14244	1
14345	1
20002	1
20177	2
23367	1
23505	1
24082	1
24137	2
28092	9
903	2
6309	7
8682	4
15405	4
18266	1
21636	4
27362	1
28168	4
28774	1
29002	1
966	1
1737	1
21160	2
7107	1
16951	1
25314	1
3093	7
4630	1
21467	10
8615	2
15902	2
26164	1
29366	2
16376	12
19151	38
16911	1
23592	7
28107	1
27039	7
19961	11
28114	1
23226	1
5478	1
9083	1
12527	1
25623	3
2550	1
5844	1
6414	1
23161	1
15406	1
22483	2
29438	1
3870	38
8031	1
12513	37
19571	37
19841	24
25470	45
25643	37
27963	57
28279	353
28372	1
218	2
20432	2
25005	5
26446	3
27967	2
10407	2
23624	3
26941	3
7392	29
14987	27
17177	33
22467	27
24793	34
26061	45
27899	29
3468	1
28898	4
6650	2
3066	3
23805	3
28000	3
6108	1
20235	1
597	1
3954	1
6658	1
7085	1
14321	1
18697	1
27389	1
1006	1
6335	4
19982	24
12052	18
12808	3
15809	2
17744	2
22019	4
23627	6
25727	4
26062	6
600	4
3989	1
17720	4
18411	4
21643	1
24953	1
3694	1
4775	3
20415	1
28871	4
5547	5
19734	62
3716	1
21726	2
29292	2
7833	5
27740	3
29699	3
4783	2
15737	10
28070	1
21847	11
13328	1
25412	2
1101	2
1588	1
2920	1
19998	6
23607	20
28289	7
6444	1
17409	4
18104	2
29253	4
29702	1
13486	2
1375	2
25351	1
25432	14
28999	1
16292	6
9795	1
15762	4
8295	1
17441	9
24377	2
4912	10
5193	10
6512	11
9755	10
21218	10
23646	10
2247	1
2254	2
9181	2
10124	4
10276	4
25594	3
6273	1
11766	19
11985	2
20961	18
516	1
4837	1
1662	2
2674	1
12498	1
24336	1
804	4
11749	12
12076	1
14188	1
17048	1
25206	1
27130	1
27392	2
173	5
3095	2
8089	1
23417	1
25525	9
29094	7
465	2
6388	2
7494	3
11729	1
17501	3
19689	3
29439	2
7763	3
12853	2
20702	3
23677	2
27213	2
1107	4
9558	10
9968	4
10581	17
11823	21
19954	1
22486	1
5505	3
25612	8
688	1
9804	9
15545	1
5096	36
27636	1
29303	1
877	5
2129	1
2514	5
3286	6
4485	6
6025	5
6318	6
17801	6
22224	8
23711	6
26148	6
27483	4
3995	2
16984	2
29809	1
21795	1
27976	1
29199	1
20018	1
20678	4
23119	4
11172	6
27076	1
28048	2
1189	14
2322	4
4398	4
6336	4
12201	4
12880	4
16110	6
