240	5943
669	5997
2789	6027
3036	6042
4183	6029
4320	6028
9343	6020
9423	6025
9533	6032
9865	1210
10028	6046
10197	6033
10446	6033
10448	6046
12879	6035
14407	6045
15713	6035
17409	6034
18162	5774
19954	5870
20054	5843
21617	6034
21986	6037
22199	6038
22577	5978
22673	5981
22678	5975
22685	5972
22687	5959
22774	6006
22785	6018
22812	6039
22881	6043
22991	6045
22994	6046
23012	6046
23039	1360
23054	6046
23062	6046
23074	6045
23402	6046
23524	6045
23598	6040
23603	6045
23853	5848
23947	6038
24423	6045
24468	6046
24999	6042
25583	6046
26059	6038
26269	6039
26576	6041
26708	6045
26857	1454
27258	1459
27381	1454
27382	1451
27383	1464
27806	6035
28270	6046
28310	6046
28880	6043
28881	6043
28882	6043
29509	6031
12159	4682
12972	11
22916	4805
23017	4686
26528	4578
27437	4041
27888	4434
29665	4048
6195	115
25709	8
29809	8
388	2
10506	216
21999	8
25730	5
27492	9
363	1
1084	3
5722	1
8990	34
25809	33
27672	2
578	3
13338	5
17473	4
26525	6
6854	1
13621	1
2781	5
6090	5
12414	3
19517	5
22032	11
22791	511
16292	57
25623	193
8805	3
22458	1
588	4
3316	122
8138	9
10536	7
3828	2
22042	2
26827	8
828	5
17117	27
27503	3
29699	33
4526	1
7046	3
12788	18
17426	11
19982	12
21574	73
25415	112
1044	11
4550	10
22279	11
26330	11
883	13
12039	2
12852	1
12900	1
11142	5
29613	344
2539	3
5943	6
6270	5
23190	14
15586	1
1169	185
23941	1
25338	2
1390	5
18851	1
7731	4
29544	50
1189	6
11751	2
13535	3
22011	4
29556	5
3983	1
2061	12
9133	6
29674	12
20177	10
27001	4
28434	51
5470	3
9699	3
14015	3
18566	1
29401	9
6627	4
12060	1
14066	1
26179	1
353	10
656	19
21305	8
25243	4
25301	5
29579	4
64	1
27371	3
9411	12
27127	58
28935	74
29761	32
224	18
10740	41
12472	43
21996	38
26407	7
29348	1
2262	1
4578	40
6316	8
28676	25
8547	22
12918	13
13516	5
3767	6
10775	5
26230	4
3425	15
28765	1
29540	58
18930	1
12828	3
16947	3
24564	2
3324	1
17859	1
8784	1
11985	1
16064	2
15455	10
19262	15
14027	4
18495	1
21764	26
22893	8
23814	6
24108	7
166	2
6540	7
14998	1
21810	10
23612	7
2978	6
4494	3
21293	5
21294	5
21295	5
26908	4
29702	4
16467	3
27293	14
28394	24
2958	3
8370	3
17571	1
18114	3
5505	2
7572	6
20235	1
672	6
4483	1
28909	2
27629	16
29094	32
4839	60
19079	12
2032	1
24367	7
2748	5
12318	2
25701	1
29409	1
1190	9
1536	4
2201	3
2271	11
4066	2
14227	2
19976	2
20758	4
27493	7
1584	49
3175	3
11082	34
28731	4
760	3
6039	11
12294	10
12910	4
26021	4
2884	5
3891	3
10593	3
12007	3
21741	7
23624	2
28026	3
8440	1
25509	4
26022	2
13865	1
28856	3
18518	1
26304	3
27225	3
6030	9
9141	4
11669	4
24122	1
28506	3
935	5
1059	3
10452	2
14789	4
15614	2
18653	7
23980	29
2831	19
5385	14
5671	8
5923	7
8392	13
11536	13
13194	11
15239	18
21057	6
21761	13
21845	10
22572	2
22672	8
22897	7
23047	8
23201	26
24129	23
24502	8
26529	8
27405	6
27483	3
28337	3
29352	15
