240	235
3036	248
14407	249
23402	250
28880	234
28881	234
28882	234
3139	2
9777	2
17103	2
24076	2
24534	2
29554	2
3329	1
7413	1
7430	1
11082	15
26492	1
29310	1
13920	1
1102	1
1419	1
1742	1
2421	1
27152	1
27688	1
20741	71
9127	1
26446	1
504	12
3260	13
3816	1
4632	1
8325	2
15983	15
20678	4
20945	15
20955	1
28738	1
938	1
26143	1
8781	1
9476	2
14804	6
25978	2
28143	2
28656	4
28862	2
14499	2
21638	1
29743	1
336	1
23121	1
24630	2
105	2
645	1
14234	13
20708	23
29316	1
1870	1
11834	1
19040	1
4581	1
14652	1
19442	1
7164	2
19181	4
25045	22
27013	2
27876	2
28620	4
12969	1
16794	1
28309	2
29644	1
11594	3
14598	7
18567	3
19418	3
5054	16
11850	16
18746	9
24367	9
24811	16
26894	16
873	25
12472	3
23867	25
24871	22
29214	25
27016	1
7118	16
25676	16
26018	15
1456	2
7005	2
22087	4
24018	2
24036	1
25138	1
25301	1
25310	1
28825	1
28845	2
24094	3
29015	2
20686	3
3687	2
15671	4
27058	1
871	8
21594	1
22074	8
27944	11
28085	6
29749	11
2398	6
6390	6
26946	2
29226	3
65	1
1579	1
4924	10
8246	1
21986	1
28088	2
24168	1
179	16
6104	1
23114	1
28343	1
264	2
2283	2
7477	1
16886	3
19541	2
27602	1
29526	1
6362	1
29634	1
28370	9
1562	1
6117	1
6308	1
19689	1
19810	1
22800	2
25243	1
27458	1
5811	2
10704	1
12565	1
19211	4
22103	2
25830	1
7748	1
11943	1
16427	1
27146	1
27911	1
25406	1
25613	1
26566	1
28313	1
10696	4
17140	1
14620	1
17338	1
13060	3
13857	1
20852	1
28026	3
28027	3
126	3
12923	1
3927	1
4753	1
28650	5
29465	8
444	1
2840	7
5693	9
16292	9
17640	7
20018	7
22322	7
27873	7
21251	1
3129	1
27957	1
2586	1
17501	1
25730	1
27599	1
28628	1
5643	1
8403	1
197	1
29467	1
146	3
2415	12
4254	3
8370	12
10470	4
23247	3
23444	3
25562	12
28868	4
28452	2
8207	1
25725	1
27383	1
4569	1
6575	1
12615	1
16177	1
28844	1
11416	1
21574	1
16765	1
26148	1
28850	1
12066	2
16162	1
18958	2
93	1
17745	1
28540	3
13125	1
15005	1
21866	1
1100	1
4779	1
29217	2
6937	1
9206	1
11453	1
14582	1
23996	1
25510	1
19815	2
29687	2
20943	1
20651	1
23414	1
25646	1
25586	1
13203	1
22004	1
4320	1
27750	3
29277	1
4157	6
28288	5
28331	5
26528	1
27493	1
24780	3
3922	1
21577	1
25476	1
22123	2
28236	1
25909	1
26203	1
16942	1
23678	1
23550	1
24237	1
25608	1
7481	3
19366	3
29439	3
29777	1
26802	1
9710	1
12699	1
13693	1
20061	1
24690	1
16740	1
474	6
5543	8
1741	1
4520	1
12500	1
28078	3
29391	1
14090	1
27239	1
28372	1
16904	1
5868	2
23637	1
25114	1
29773	1
22020	2
26827	2
29259	2
12875	1
17277	1
27609	5
19511	1
1273	1
25620	1
28904	1
8435	1
18470	1
18525	1
28138	1
23398	1
19661	1
28898	1
29476	2
12241	1
29278	2
29363	1
27576	2
28903	1
7599	1
19961	1
23634	2
4935	1
12741	1
4408	2
12777	1
18972	1
25835	3
3037	1
8317	1
10197	1
334	1
2061	1
10322	1
27001	1
27620	1
28098	1
2471	1
28076	1
22316	1
4161	2
6637	2
18500	2
29323	2
13944	1
15323	1
4205	1
4275	1
4454	1
20761	1
26680	1
19096	1
24139	1
4883	1
29731	1
1386	1
10625	1
11599	1
18802	1
28513	1
4542	1
