240	6492
2831	1679
3036	6505
5385	1672
5671	130
5923	363
8392	1672
10028	6516
10448	6508
11536	1668
13194	1664
14407	6518
15239	1671
16740	7
18162	6284
21761	1666
21845	1672
22577	6458
22672	1654
22673	6444
22678	6446
22685	6443
22812	6239
22881	6315
22897	1474
22991	6507
22994	6517
23012	6508
23039	6355
23047	1664
23054	6508
23062	6508
23074	6508
23201	1668
23402	6518
23524	6508
23598	6501
23603	6518
23853	6369
23947	6507
24129	1672
24423	6507
24468	6508
24502	1664
24999	6504
25583	6505
26109	4
26269	6505
26529	1663
26576	6505
26708	6508
27258	6359
27806	6499
28270	6508
28310	6507
28880	6512
28881	6502
28882	6502
3175	28
5811	14
2469	546
17746	6
18299	8
21594	104
22598	778
5484	1
21621	2
27759	5
27760	3
29631	40
28169	2
5621	24
16063	144
18014	2
22134	2
10701	12
2454	3
3304	1
29729	5
21033	111
25548	79
669	4817
2789	4825
4183	4836
4320	4838
9343	4833
9423	4834
9533	4838
10197	4834
10446	4836
10506	766
12879	4846
15713	4842
17409	4845
19954	4763
20054	4750
21617	4853
21986	4849
22199	4840
22687	4780
22774	4809
22785	4809
26059	4845
26857	4693
27381	4691
27382	4689
27383	4741
29509	4841
2879	1
25562	10
3240	223
13334	12
23663	221
27464	1
29749	4
2117	3
8807	3
14132	1
16040	5
26800	6
28078	23
11082	48
28959	4
1824	7
4445	1
10137	32
20383	7
744	7
5729	156
25854	154
29310	14
828	14
4926	9
21802	1
23784	8
26255	17
28285	1
17543	1
6935	3
10134	53
16393	3
21160	2
25707	63
26012	8
29300	54
5496	8
11052	3
15719	54
19366	1
25206	3
6581	1
24417	3
3568	19
11529	2
1325	4
6277	1
20845	1
25885	14
8651	41
18978	1
23370	2
13457	6
29352	39
189	9
4754	6
6729	8
12222	1
26495	5
18128	3
19960	3
18110	1
4892	69
7487	28
9865	3905
19871	15
9378	42
15218	42
28076	7
28290	44
29108	6
11272	1
14598	45
25272	10
26729	4
25625	24
20718	3
24754	1
28635	1
28876	72
28877	66
3316	542
27359	27
2751	1
13377	9
24173	2
656	15
3425	5
2484	8
11619	5
25935	4
682	19
7302	8
10368	20
27303	1
29700	3
22376	2
173	2
4157	3
5868	9
19722	1
28791	10
20424	1
23500	13
11199	1
17117	326
236	1
21364	7
22638	1
28252	43
28337	2
28349	1
1287	2
3263	11
5166	6
11338	2
16769	1
23679	1
2488	1
12311	110
16725	8
12918	24
13516	6
2388	4
26906	8
5078	2
6982	3
13993	22
1469	1
13374	1
21615	1
19585	5
3996	1
17337	1
18780	1
2745	8
9892	7
29624	3
8355	1
21197	1
22663	5
21863	1
22529	4
28902	4
3835	1
12438	7
12272	2
16914	2
26894	8
29802	2
2184	5
5006	2
18104	5
21782	1
22319	2
24802	13
209	12
2991	1
3703	14
4180	11
6401	19
7123	10
7293	6
7850	10
8985	11
9052	10
11200	10
11331	10
15450	20
15869	6
16465	10
17675	26
18168	6
19219	10
19959	6
20261	2
22916	227
24030	1
24409	10
25468	14
25499	7
26766	10
27280	1
27637	10
27751	13
27873	11
27883	1
28460	10
28808	1
28915	12
29178	8
29401	11
29741	10
16328	14
23229	26
8862	1
22184	1
25915	39
17025	1
23488	8
24855	1
25954	1
27589	2
25520	16
10536	2
12459	1
29439	1
4089	4
20465	1
12513	2
13569	27
14116	26
25843	15
29754	30
4057	1
24137	1
26021	2
29465	9
18971	3
19373	7
23085	39
2146	6
4998	3
12042	3
25713	14
29740	4
7734	6
18376	5
3542	4
27273	2
7758	1
19112	1
29723	3
11378	1
11823	10
28716	1
5199	1
6179	1
27932	4
